Time_ms,Thumb,Index,Middle,Ring,Pinky
0,738,734,765,725,805
10,738,734,766,726,806
20,739,735,766,726,806
30,738,734,765,725,806
40,739,734,766,726,806
50,738,734,766,726,805
60,738,734,766,726,805
70,738,735,765,726,806
80,738,735,766,725,806
90,739,735,766,725,807
100,738,735,765,725,804
110,739,734,766,725,806
120,739,735,766,725,805
130,738,735,765,726,806
140,738,734,766,726,805
150,738,735,765,726,805
160,739,733,766,726,805
170,737,734,765,726,806
180,739,734,766,726,806
190,738,734,765,725,806
200,738,734,765,725,806
210,738,734,766,725,806
220,738,734,765,725,805
230,738,735,765,725,806
240,738,735,766,725,806
250,738,734,765,726,806
260,738,734,766,726,805
270,738,734,766,725,806
280,738,734,766,725,807
290,738,735,765,725,805
300,738,735,766,725,805
310,738,734,766,726,807
320,739,735,765,725,805
330,738,734,765,725,805
340,738,734,766,726,806
350,738,734,766,725,805
360,738,735,766,725,806
370,738,734,766,726,806
380,738,735,765,726,806
390,738,734,766,726,805
400,739,734,766,725,805
410,738,735,766,725,805
420,738,734,766,725,805
430,738,733,766,725,805
440,738,734,766,726,804
450,738,735,765,725,807
460,738,734,766,725,806
470,738,734,766,725,805
480,738,735,766,725,806
490,738,735,766,726,806
500,738,734,766,725,805
510,738,735,765,725,806
520,738,735,766,726,805
530,738,734,766,725,807
540,739,734,766,725,805
550,739,734,766,726,806
560,738,734,765,725,806
570,738,735,766,725,806
580,738,734,766,725,805
590,738,734,766,725,805
600,738,734,766,725,806
610,739,734,765,726,805
620,738,734,766,725,805
630,738,734,765,725,805
640,738,734,765,725,805
650,738,734,766,725,805
660,738,734,765,725,806
670,738,735,766,725,806
680,738,734,766,725,806
690,738,734,765,725,806
700,738,735,765,725,806
710,738,734,766,725,806
720,737,734,766,725,805
730,738,734,765,725,806
740,738,734,766,725,806
750,738,735,766,725,806
760,738,735,765,725,805
770,738,734,766,725,806
780,738,735,766,726,806
790,738,735,765,726,805
800,738,735,766,726,806
810,739,734,766,725,805
820,738,735,766,726,805
830,739,734,765,725,806
840,738,734,765,725,806
850,738,734,766,725,805
860,738,735,766,725,805
870,738,734,765,726,806
880,738,734,765,725,805
890,738,734,766,725,807
900,738,734,766,725,805
910,738,734,765,726,806
920,738,733,766,725,807
930,738,734,766,725,805
940,737,734,766,726,806
950,738,734,766,725,806
960,738,734,766,725,805
970,738,734,765,725,805
980,738,735,765,725,806
990,738,734,765,726,803
1000,737,734,766,725,806
1010,738,735,765,725,806
1020,738,733,765,726,804
